TIME (HH:MM:SS),DATE (MM/DD/YYYY),FILE NAME,SITE NAME,USER ID,FAULT CODE,BAROMETER MMHG,COND µS/CM,SPCOND µS/CM,TDS MG/L,SAL PSU,NLF COND µS/CM,DEPTH M,VERTICAL POSITION M,PRESSURE PSI A,ODO % SAT,ODO MG/L,ORP MV,PH,PH MV,TEMP °C,TURBIDITY FNU,TSS MG/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:41 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,13.9,22.3,15,0.01,22.7,1.747,1.987,2.484,4.2,0.53,257,3.79,141.7,5.215,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:39 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,14,22.4,15,0.01,22.7,1.721,1.982,2.447,4.5,0.57,259.3,3.78,142.1,5.321,0.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:37 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,14.1,22.5,15,0.01,22.8,1.687,1.935,2.4,4.8,0.61,262,3.78,142.5,5.449,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:35 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,14.2,22.6,15,0.01,22.9,1.663,1.933,2.365,5.2,0.65,264.3,3.77,142.9,5.545,0.47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:33 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,14.3,22.7,15,0.01,23.1,1.629,1.895,2.317,5.6,0.7,267.2,3.76,143.3,5.678,0.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:31 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,14.5,22.9,15,0.01,23.2,1.604,1.868,2.281,5.9,0.74,268.6,3.76,143.6,5.786,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:29 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,14.7,23.1,15,0.01,23.4,1.576,1.856,2.242,6.3,0.79,272.2,3.75,144.1,5.897,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:27 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,14.8,23.3,15,0.01,23.7,1.545,1.794,2.197,6.7,0.84,288.2,3.74,144.6,5.982,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:25 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,15.1,23.6,15,0.01,24,1.514,1.786,2.153,7.2,0.9,289.5,3.73,145.2,6.09,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:23 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.1,15.3,23.8,15,0.01,24.2,1.481,1.748,2.106,7.7,0.95,290.5,3.72,145.8,6.164,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:21 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,15.4,24,16,0.01,24.4,1.455,1.727,2.069,8,0.99,291.4,3.72,146.3,6.266,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:19 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,15.7,24.4,16,0.01,24.8,1.422,1.681,2.023,8.6,1.05,292.4,3.71,147,6.38,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:17 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,16,24.8,16,0.01,25.2,1.393,1.683,1.981,9.1,1.11,293.5,3.7,147.6,6.496,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:15 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,16.3,25.1,16,0.01,25.5,1.364,1.641,1.939,9.6,1.18,294.5,3.69,148.2,6.617,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:13 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,16.7,25.6,17,0.01,26,1.328,1.612,1.888,10.3,1.26,295.9,3.67,149.1,6.806,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:11 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17,25.9,17,0.01,26.3,1.301,1.596,1.85,10.9,1.33,297.2,3.66,149.7,6.993,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:09 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.3,26.2,17,0.01,26.6,1.267,1.564,1.802,11.7,1.41,298.9,3.66,150.3,7.185,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:07 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.6,26.5,17,0.01,27,1.237,1.53,1.759,12.5,1.51,300.4,3.65,150.8,7.321,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:05 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.7,26.7,17,0.01,27.2,1.204,1.512,1.712,13.3,1.6,302.1,3.64,151.2,7.405,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:03 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.9,26.9,17,0.01,27.3,1.167,1.462,1.66,13.8,1.65,318.9,3.64,151.4,7.547,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:12:01 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,18.1,27,18,0.01,27.5,1.139,1.441,1.62,14.2,1.7,320.2,3.64,151.6,7.646,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:59 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,18.2,27.2,18,0.01,27.7,1.11,1.415,1.578,14.6,1.75,321.8,3.64,151.7,7.686,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:57 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,18.2,27.2,18,0.01,27.7,1.077,1.375,1.531,15.1,1.8,323.6,3.63,151.8,7.698,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:55 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,18.2,27.2,18,0.01,27.7,1.047,1.361,1.489,15.6,1.86,325.4,3.63,151.9,7.671,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:53 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,18,26.9,18,0.01,27.4,1.011,1.313,1.437,16.2,1.93,327.6,3.63,151.9,7.689,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:51 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.9,26,17,0.01,26.5,0.984,1.297,1.399,16.6,1.93,329.5,3.65,151.9,8.72,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:49 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.7,25.6,17,0.01,26,0.951,1.234,1.353,20.8,2.4,331.9,3.65,151.9,8.988,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:47 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.5,25,16,0.01,25.5,0.923,1.204,1.312,21.5,2.47,334.3,3.65,151.8,9.219,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:45 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.3,24.6,16,0.01,25.1,0.895,1.179,1.273,22.3,2.55,337.7,3.66,151.7,9.465,0.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:43 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.2,24.3,16,0.01,24.7,0.862,1.133,1.225,23.4,2.65,340.9,3.66,151.6,9.744,0.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:41 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.2,24.1,16,0.01,24.5,0.834,1.104,1.186,24.5,2.76,344.3,3.67,151.6,9.966,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:39 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.2,23.9,16,0.01,24.3,0.807,1.088,1.148,25.8,2.9,364.9,3.67,151.5,10.191,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:37 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.1,23.7,15,0.01,24.2,0.781,1.044,1.11,30.7,3.43,366.5,3.68,151.3,10.408,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:35 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17.1,23.6,15,0.01,24,0.751,1.028,1.068,32,3.56,367.8,3.68,151.1,10.592,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:33 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17,23.4,15,0.01,23.9,0.718,0.968,1.021,33.5,3.71,368.7,3.69,150.8,10.72,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:31 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,17,23.3,15,0.01,23.7,0.695,0.97,0.987,35,3.87,369.2,3.7,150.4,10.816,0.31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:29 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,16.8,23,15,0.01,23.4,0.668,0.935,0.95,38,4.2,369.7,3.71,150,10.906,0.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:27 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,16.7,22.7,15,0.01,23.1,0.638,0.903,0.906,42.8,4.71,369.9,3.72,149.4,10.999,0.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:11:25 PM,5/20/2024,240520-130959-_-Trout%20Bog.bin,Trout Bog,Charles,0,716.2,16.5,22.4,15,0.01,22.8,0.611,0.877,0.869,44.6,4.9,369.9,3.73,148.8,11.074,0.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
